raceSpace,titleSpace,candidateSpace,iteration,raceIndex,raceLength,column,yPos,votedOn
10,22,18,19,5,4,1,368,12
10,22,18,19,6,3,1,472,15
10,22,18,19,7,3,2,10,1
10,22,18,19,8,4,2,96,4
10,22,18,19,9,2,2,200,7
10,22,18,19,10,1,2,268,-1
10,22,18,19,11,3,2,318,10
10,22,18,19,12,3,2,404,13
10,22,18,19,13,3,2,490,16
10,22,18,19,14,4,3,10,2
10,22,18,19,15,2,3,114,5
10,22,18,19,16,2,3,182,8
10,22,18,19,17,2,3,250,-1
10,22,18,19,18,1,3,318,11
10,22,18,19,19,4,3,368,14
10,22,18,19,20,1,3,472,17
10,22,18,19,21,1,3,522,-1
10,22,18,20,0,2,1,10,0
10,22,18,20,1,2,1,78,3
10,22,18,20,2,3,1,146,6
10,22,18,20,3,3,1,232,7
10,22,18,20,4,2,1,318,10
10,22,18,20,5,1,1,386,13
10,22,18,20,6,1,1,436,16
10,22,18,20,7,3,1,486,19
10,22,18,20,8,4,2,10,1
10,22,18,20,9,3,2,114,4
10,22,18,20,10,2,2,200,8
10,22,18,20,11,4,2,268,11
10,22,18,20,12,1,2,372,14
10,22,18,20,13,2,2,422,17
10,22,18,20,14,1,2,490,20
10,22,18,20,15,1,2,540,-1
10,22,18,20,16,2,3,10,2
10,22,18,20,17,4,3,78,5
10,22,18,20,18,2,3,182,9
10,22,18,20,19,3,3,250,12
10,22,18,20,20,3,3,336,15
10,22,18,20,21,2,3,422,18
10,22,18,20,22,1,3,490,21
10,22,18,21,0,2,1,10,0
10,22,18,21,1,4,1,78,3
10,22,18,21,2,3,1,182,6
10,22,18,21,3,3,1,268,9
10,22,18,21,4,3,1,354,12
10,22,18,21,5,3,1,440,15
10,22,18,21,6,4,2,10,1
10,22,18,21,7,3,2,114,4
10,22,18,21,8,4,2,200,7
10,22,18,21,9,2,2,304,10
10,22,18,21,10,4,2,372,13
10,22,18,21,11,3,2,476,16
10,22,18,21,12,2,3,10,2
10,22,18,21,13,1,3,78,-1
10,22,18,21,14,2,3,128,5
10,22,18,21,15,3,3,196,8
10,22,18,21,16,2,3,282,11
10,22,18,21,17,3,3,350,14
10,22,18,21,18,2,3,436,-1
10,22,18,21,19,1,3,504,17
11,20,15,1,0,4,1,10,0
11,20,15,1,1,3,1,101,3
11,20,15,1,2,2,1,177,6
11,20,15,1,3,4,1,238,-1
11,20,15,1,4,1,1,329,9
11,20,15,1,5,1,1,375,12
11,20,15,1,6,1,1,421,13
11,20,15,1,7,1,1,467,16
11,20,15,1,8,2,1,513,17
11,20,15,1,9,1,2,10,1
11,20,15,1,10,1,2,56,-1
11,20,15,1,11,4,2,102,4
11,20,15,1,12,4,2,193,7
11,20,15,1,13,3,2,284,-1
11,20,15,1,14,3,2,360,10
11,20,15,1,15,3,2,436,14
11,20,15,1,16,2,2,512,18
11,20,15,1,17,3,3,10,2
11,20,15,1,18,3,3,86,5
11,20,15,1,19,1,3,162,-1
11,20,15,1,20,2,3,208,8
11,20,15,1,21,1,3,269,-1
11,20,15,1,22,4,3,315,11
11,20,15,1,23,2,3,406,15
11,20,15,1,24,3,3,467,19
11,20,15,2,0,3,1,10,0
11,20,15,2,1,3,1,86,3
11,20,15,2,2,1,1,162,6
11,20,15,2,3,4,1,208,9
11,20,15,2,4,1,1,299,11
11,20,15,2,5,2,1,345,14
11,20,15,2,6,3,1,406,15
11,20,15,2,7,1,1,482,18
11,20,15,2,8,1,1,528,21
11,20,15,2,9,1,2,10,1
11,20,15,2,10,1,2,56,-1
11,20,15,2,11,1,2,102,4
11,20,15,2,12,1,2,148,7
11,20,15,2,13,2,2,194,10
11,20,15,2,14,2,2,255,-1
11,20,15,2,15,2,2,316,12
11,20,15,2,16,2,2,377,16
11,20,15,2,17,4,2,438,19
11,20,15,2,18,2,2,529,22
11,20,15,2,19,4,3,10,2
11,20,15,2,20,3,3,101,5
11,20,15,2,21,2,3,177,8
11,20,15,2,22,2,3,238,-1
11,20,15,2,23,1,3,299,13
11,20,15,2,24,1,3,345,-1
11,20,15,2,25,2,3,391,17
11,20,15,2,26,4,3,452,20
11,20,15,3,0,4,1,10,0
11,20,15,3,1,4,1,101,3
11,20,15,3,2,3,1,192,6
11,20,15,3,3,2,1,268,9
11,20,15,3,4,1,1,329,12
11,20,15,3,5,2,1,375,15
11,20,15,3,6,3,1,436,-1
11,20,15,3,7,4,1,512,18
11,20,15,3,8,3,2,10,1
11,20,15,3,9,4,2,86,4
11,20,15,3,10,3,2,177,7
11,20,15,3,11,2,2,253,10
11,20,15,3,12,4,2,314,13
11,20,15,3,13,3,2,405,16
11,20,15,3,14,2,2,481,-1
11,20,15,3,15,1,2,542,19
11,20,15,3,16,4,3,10,2
11,20,15,3,17,2,3,101,5
11,20,15,3,18,3,3,162,8
11,20,15,3,19,1,3,238,11
11,20,15,3,20,3,3,284,14
11,20,15,3,21,3,3,360,-1
11,20,15,3,22,1,3,436,17
11,20,15,3,23,1,3,482,-1
11,20,15,3,24,2,3,528,20
11,20,15,4,0,3,1,10,0
11,20,15,4,1,3,1,86,3
11,20,15,4,2,1,1,162,6
11,20,15,4,3,2,1,208,9
11,20,15,4,4,3,1,269,10
11,20,15,4,5,1,1,345,13
11,20,15,4,6,4,1,391,16
11,20,15,4,7,3,1,482,19
11,20,15,4,8,4,2,10,1
11,20,15,4,9,4,2,101,4
11,20,15,4,10,2,2,192,7
11,20,15,4,11,3,2,253,11
11,20,15,4,12,4,2,329,14
11,20,15,4,13,1,2,420,17
11,20,15,4,14,3,2,466,20
11,20,15,4,15,3,3,10,2
11,20,15,4,16,3,3,86,5
11,20,15,4,17,2,3,162,8
11,20,15,4,18,4,3,223,12
11,20,15,4,19,1,3,314,15
11,20,15,4,20,3,3,360,-1
11,20,15,4,21,3,3,436,18
11,20,15,4,22,3,3,512,-1
11,20,15,5,0,4,1,10,0
11,20,15,5,1,3,1,101,3
11,20,15,5,2,2,1,177,6
11,20,15,5,3,1,1,238,9
11,20,15,5,4,1,1,284,12
11,20,15,5,5,3,1,330,14
11,20,15,5,6,4,1,406,17
11,20,15,5,7,4,1,497,20
11,20,15,5,8,4,2,10,1
11,20,15,5,9,2,2,101,4
11,20,15,5,10,2,2,162,7
11,20,15,5,11,1,2,223,10
11,20,15,5,12,3,2,269,13
11,20,15,5,13,2,2,345,15
11,20,15,5,14,3,2,406,18
11,20,15,5,15,3,2,482,21
11,20,15,5,16,1,2,558,-1
11,20,15,5,17,3,3,10,2
11,20,15,5,18,1,3,86,5
11,20,15,5,19,1,3,132,-1
11,20,15,5,20,1,3,178,8
11,20,15,5,21,4,3,224,11
11,20,15,5,22,3,3,315,16
11,20,15,5,23,1,3,391,19
11,20,15,5,24,4,3,437,22
11,20,15,6,0,4,1,10,0
11,20,15,6,1,4,1,101,3
11,20,15,6,2,3,1,192,6
11,20,15,6,3,2,1,268,9
11,20,15,6,4,2,1,329,12
11,20,15,6,5,1,1,390,15
11,20,15,6,6,3,1,436,-1
11,20,15,6,7,2,1,512,18
11,20,15,6,8,3,2,10,1
11,20,15,6,9,4,2,86,4
11,20,15,6,10,1,2,177,7
11,20,15,6,11,4,2,223,10
11,20,15,6,12,4,2,314,13
11,20,15,6,13,2,2,405,16
11,20,15,6,14,4,2,466,19
11,20,15,6,15,2,3,10,2
11,20,15,6,16,1,3,71,5
11,20,15,6,17,1,3,117,-1
11,20,15,6,18,3,3,163,8
11,20,15,6,19,3,3,239,11
11,20,15,6,20,1,3,315,14
11,20,15,6,21,3,3,361,-1
11,20,15,6,22,4,3,437,17
11,20,15,7,0,3,1,10,0
11,20,15,7,1,4,1,86,3
11,20,15,7,2,1,1,177,6
11,20,15,7,3,3,1,223,9
11,20,15,7,4,4,1,299,-1
11,20,15,7,5,2,1,390,12
11,20,15,7,6,3,1,451,15
11,20,15,7,7,4,2,10,1
11,20,15,7,8,3,2,101,4
11,20,15,7,9,3,2,177,7
11,20,15,7,10,2,2,253,10
11,20,15,7,11,2,2,314,-1
11,20,15,7,12,3,2,375,13
11,20,15,7,13,3,2,451,16
11,20,15,7,14,1,2,527,-1
11,20,15,7,15,4,3,10,2
11,20,15,7,16,2,3,101,5
11,20,15,7,17,1,3,162,8
11,20,15,7,18,2,3,208,-1
11,20,15,7,19,1,3,269,11
11,20,15,7,20,3,3,315,-1
11,20,15,7,21,3,3,391,14
11,20,15,7,22,1,3,467,17
11,20,15,7,23,4,3,513,-1
11,20,15,8,0,1,1,10,0
11,20,15,8,1,2,1,56,3
11,20,15,8,2,1,1,117,6
11,20,15,8,3,3,1,163,7
11,20,15,8,4,1,1,239,10
11,20,15,8,5,1,1,285,-1
11,20,15,8,6,1,1,331,13
11,20,15,8,7,1,1,377,-1
11,20,15,8,8,3,1,423,16
11,20,15,8,9,4,1,499,19
11,20,15,8,10,3,2,10,1
11,20,15,8,11,3,2,86,4
11,20,15,8,12,3,2,162,8
11,20,15,8,13,4,2,238,11
11,20,15,8,14,3,2,329,14
11,20,15,8,15,4,2,405,17
11,20,15,8,16,1,2,496,20
11,20,15,8,17,3,3,10,2
11,20,15,8,18,2,3,86,5
11,20,15,8,19,1,3,147,9
11,20,15,8,20,3,3,193,-1
11,20,15,8,21,4,3,269,12
11,20,15,8,22,1,3,360,15
11,20,15,8,23,3,3,406,18
11,20,15,8,24,4,3,482,21
11,20,15,9,0,1,1,10,0
11,20,15,9,1,4,1,56,3
11,20,15,9,2,1,1,147,6
11,20,15,9,3,3,1,193,9
11,20,15,9,4,3,1,269,12
11,20,15,9,5,4,1,345,13
11,20,15,9,6,2,1,436,16
11,20,15,9,7,3,1,497,19
11,20,15,9,8,3,2,10,1
11,20,15,9,9,2,2,86,4
11,20,15,9,10,4,2,147,7
11,20,15,9,11,4,2,238,10
11,20,15,9,12,1,2,329,14
11,20,15,9,13,1,2,375,-1
11,20,15,9,14,1,2,421,17
11,20,15,9,15,2,2,467,20
11,20,15,9,16,2,2,528,-1
11,20,15,9,17,1,3,10,2
11,20,15,9,18,3,3,56,5
11,20,15,9,19,4,3,132,8
11,20,15,9,20,1,3,223,11
11,20,15,9,21,1,3,269,-1
11,20,15,9,22,3,3,315,15
11,20,15,9,23,2,3,391,18
11,20,15,9,24,4,3,452,21
11,20,15,9,25,2,3,543,-1
11,20,15,10,0,2,1,10,0
11,20,15,10,1,3,1,71,3
11,20,15,10,2,3,1,147,6
11,20,15,10,3,1,1,223,-1
11,20,15,10,4,3,1,269,9
11,20,15,10,5,1,1,345,12
11,20,15,10,6,1,1,391,15
11,20,15,10,7,1,1,437,-1
11,20,15,10,8,3,1,483,18
11,20,15,10,9,2,2,10,1
11,20,15,10,10,1,2,71,4
11,20,15,10,11,1,2,117,-1
11,20,15,10,12,3,2,163,7
11,20,15,10,13,2,2,239,10
11,20,15,10,14,1,2,300,-1
11,20,15,10,15,3,2,346,13
11,20,15,10,16,3,2,422,16
11,20,15,10,17,4,2,498,19
11,20,15,10,18,1,3,10,2
11,20,15,10,19,2,3,56,5
11,20,15,10,20,4,3,117,-1
11,20,15,10,21,1,3,208,8
11,20,15,10,22,4,3,254,11
11,20,15,10,23,1,3,345,14
11,20,15,10,24,1,3,391,-1
11,20,15,10,25,4,3,437,17
11,20,15,10,26,1,3,528,20
11,20,15,11,0,3,1,10,0
11,20,15,11,1,4,1,86,2
11,20,15,11,2,3,1,177,5
11,20,15,11,3,1,1,253,8
11,20,15,11,4,3,1,299,11
11,20,15,11,5,2,1,375,14
11,20,15,11,6,4,1,436,17
11,20,15,11,7,2,1,527,19
11,20,15,11,8,1,2,10,1
11,20,15,11,9,1,2,56,-1
11,20,15,11,10,1,2,102,3
11,20,15,11,11,4,2,148,6
11,20,15,11,12,1,2,239,9
11,20,15,11,13,2,2,285,12
11,20,15,11,14,2,2,346,15
11,20,15,11,15,4,2,407,18
11,20,15,11,16,3,2,498,20
11,20,15,11,17,3,3,10,-1
11,20,15,11,18,3,3,86,4
11,20,15,11,19,3,3,162,7
11,20,15,11,20,2,3,238,10
11,20,15,11,21,4,3,299,13
11,20,15,11,22,4,3,390,16
11,20,15,11,23,1,3,481,21
11,20,15,11,24,2,3,527,-1
11,20,15,12,0,2,1,10,0
11,20,15,12,1,3,1,71,3
11,20,15,12,2,3,1,147,-1
11,20,15,12,3,4,1,223,6
11,20,15,12,4,4,1,314,9
11,20,15,12,5,2,1,405,12
11,20,15,12,6,3,1,466,-1
11,20,15,12,7,4,2,10,1
11,20,15,12,8,3,2,101,4
11,20,15,12,9,1,2,177,-1
11,20,15,12,10,2,2,223,7
11,20,15,12,11,3,2,284,10
11,20,15,12,12,3,2,360,-1
11,20,15,12,13,1,2,436,13
11,20,15,12,14,4,2,482,-1
11,20,15,12,15,1,3,10,2
11,20,15,12,16,3,3,56,-1
11,20,15,12,17,4,3,132,5
11,20,15,12,18,3,3,223,8
11,20,15,12,19,3,3,299,11
11,20,15,12,20,2,3,375,-1
11,20,15,12,21,3,3,436,14
11,20,15,12,22,1,3,512,-1
11,20,15,13,0,2,1,10,0
11,20,15,13,1,4,1,71,3
11,20,15,13,2,3,1,162,6
11,20,15,13,3,1,1,238,9
11,20,15,13,4,3,1,284,11
11,20,15,13,5,2,1,360,14
11,20,15,13,6,4,1,421,17
11,20,15,13,7,4,1,512,20
11,20,15,13,8,4,2,10,1
11,20,15,13,9,1,2,101,4
11,20,15,13,10,1,2,147,7
11,20,15,13,11,4,2,193,10
11,20,15,13,12,2,2,284,12
11,20,15,13,13,3,2,345,15
11,20,15,13,14,1,2,421,18
11,20,15,13,15,3,2,467,21
11,20,15,13,16,4,3,10,2
11,20,15,13,17,3,3,101,5
11,20,15,13,18,4,3,177,8
11,20,15,13,19,1,3,268,13
11,20,15,13,20,2,3,314,-1
11,20,15,13,21,1,3,375,16
11,20,15,13,22,3,3,421,19
11,20,15,13,23,1,3,497,22
11,20,15,14,0,1,1,10,0
11,20,15,14,1,4,1,56,3
11,20,15,14,2,1,1,147,6
11,20,15,14,3,4,1,193,9
11,20,15,14,4,3,1,284,10
11,20,15,14,5,3,1,360,13
11,20,15,14,6,3,1,436,16
11,20,15,14,7,4,1,512,19
11,20,15,14,8,3,2,10,1
11,20,15,14,9,3,2,86,4
11,20,15,14,10,3,2,162,7
11,20,15,14,11,2,2,238,-1
11,20,15,14,12,1,2,299,11
11,20,15,14,13,4,2,345,14
11,20,15,14,14,2,2,436,17
11,20,15,14,15,2,2,497,20
11,20,15,14,16,3,3,10,2
11,20,15,14,17,1,3,86,5
11,20,15,14,18,3,3,132,8
11,20,15,14,19,2,3,208,-1
11,20,15,14,20,4,3,269,12
11,20,15,14,21,4,3,360,15
11,20,15,14,22,4,3,451,18
11,20,15,14,23,1,3,542,21
11,20,15,15,0,1,1,10,0
11,20,15,15,1,2,1,56,3
11,20,15,15,2,4,1,117,-1
11,20,15,15,3,2,1,208,6
11,20,15,15,4,3,1,269,9
11,20,15,15,5,1,1,345,-1
11,20,15,15,6,1,1,391,12
11,20,15,15,7,2,1,437,15
11,20,15,15,8,3,1,498,18
11,20,15,15,9,2,2,10,1
11,20,15,15,10,1,2,71,4
11,20,15,15,11,4,2,117,-1
11,20,15,15,12,4,2,208,7
11,20,15,15,13,3,2,299,10
11,20,15,15,14,2,2,375,13
11,20,15,15,15,4,2,436,16
11,20,15,15,16,1,2,527,19
11,20,15,15,17,4,3,10,2
11,20,15,15,18,4,3,101,5
11,20,15,15,19,2,3,192,8
11,20,15,15,20,2,3,253,-1
11,20,15,15,21,1,3,314,11
11,20,15,15,22,1,3,360,14
11,20,15,15,23,3,3,406,17
11,20,15,15,24,3,3,482,20
11,20,15,16,0,1,1,10,0
11,20,15,16,1,4,1,56,3
11,20,15,16,2,1,1,147,6
11,20,15,16,3,2,1,193,9
11,20,15,16,4,1,1,254,12
11,20,15,16,5,1,1,300,-1
11,20,15,16,6,3,1,346,15
11,20,15,16,7,1,1,422,18
11,20,15,16,8,2,1,468,21
11,20,15,16,9,3,1,529,24
11,20,15,16,10,3,2,10,1
11,20,15,16,11,2,2,86,4
11,20,15,16,12,2,2,147,7
11,20,15,16,13,3,2,208,10
11,20,15,16,14,1,2,284,13
11,20,15,16,15,3,2,330,16
11,20,15,16,16,3,2,406,19
11,20,15,16,17,4,2,482,22
11,20,15,16,18,1,3,10,2
11,20,15,16,19,3,3,56,5
11,20,15,16,20,3,3,132,8
11,20,15,16,21,3,3,208,11
11,20,15,16,22,2,3,284,14
11,20,15,16,23,2,3,345,17
11,20,15,16,24,4,3,406,20
11,20,15,16,25,3,3,497,23
11,20,15,17,0,3,1,10,0
11,20,15,17,1,2,1,86,3
11,20,15,17,2,4,1,147,6
11,20,15,17,3,1,1,238,9
11,20,15,17,4,3,1,284,12
11,20,15,17,5,3,1,360,13
11,20,15,17,6,1,1,436,16
11,20,15,17,7,3,1,482,19
11,20,15,17,8,1,1,558,22
11,20,15,17,9,4,2,10,1
11,20,15,17,10,3,2,101,4
11,20,15,17,11,3,2,177,7
11,20,15,17,12,4,2,253,10
11,20,15,17,13,3,2,344,14
11,20,15,17,14,2,2,420,17
11,20,15,17,15,4,2,481,20
11,20,15,17,16,3,3,10,2
11,20,15,17,17,4,3,86,5
11,20,15,17,18,2,3,177,8
11,20,15,17,19,2,3,238,11
11,20,15,17,20,4,3,299,15
11,20,15,17,21,3,3,390,18
11,20,15,17,22,1,3,466,21
11,20,15,17,23,2,3,512,-1
11,20,15,18,0,1,1,10,0
11,20,15,18,1,4,1,56,3
11,20,15,18,2,3,1,147,6
11,20,15,18,3,4,1,223,9
11,20,15,18,4,4,1,314,12
11,20,15,18,5,3,1,405,15
11,20,15,18,6,1,1,481,18
11,20,15,18,7,3,1,527,21
11,20,15,18,8,2,2,10,1
11,20,15,18,9,2,2,71,4
11,20,15,18,10,2,2,132,7
11,20,15,18,11,2,2,193,10
11,20,15,18,12,3,2,254,-1
11,20,15,18,13,1,2,330,13
11,20,15,18,14,2,2,376,16
11,20,15,18,15,4,2,437,19
11,20,15,18,16,2,2,528,22
11,20,15,18,17,2,3,10,2
11,20,15,18,18,1,3,71,5
11,20,15,18,19,1,3,117,8
11,20,15,18,20,1,3,163,-1
11,20,15,18,21,3,3,209,11
11,20,15,18,22,2,3,285,-1
11,20,15,18,23,1,3,346,14
11,20,15,18,24,2,3,392,17
11,20,15,18,25,3,3,453,20
11,20,15,19,0,3,1,10,0
11,20,15,19,1,3,1,86,3
11,20,15,19,2,1,1,162,6
11,20,15,19,3,4,1,208,8
11,20,15,19,4,2,1,299,11
11,20,15,19,5,4,1,360,-1
11,20,15,19,6,1,1,451,14
11,20,15,19,7,4,1,497,-1
11,20,15,19,8,2,2,10,1
11,20,15,19,9,1,2,71,4
11,20,15,19,10,4,2,117,7
11,20,15,19,11,1,2,208,9
11,20,15,19,12,2,2,254,-1
11,20,15,19,13,4,2,315,12
11,20,15,19,14,3,2,406,-1
11,20,15,19,15,1,2,482,15
11,20,15,19,16,4,3,10,2
11,20,15,19,17,1,3,101,5
11,20,15,19,18,2,3,147,-1
11,20,15,19,19,2,3,208,10
11,20,15,19,20,2,3,269,-1
11,20,15,19,21,4,3,330,13
11,20,15,19,22,4,3,421,-1
11,20,15,19,23,4,3,512,16
11,20,15,20,0,4,1,10,0
11,20,15,20,1,1,1,101,3
11,20,15,20,2,2,1,147,6
11,20,15,20,3,3,1,208,9
11,20,15,20,4,2,1,284,-1
11,20,15,20,5,3,1,345,12
11,20,15,20,6,2,1,421,15
11,20,15,20,7,4,1,482,18
11,20,15,20,8,2,2,10,1
11,20,15,20,9,3,2,71,4
11,20,15,20,10,2,2,147,7
11,20,15,20,11,3,2,208,10
11,20,15,20,12,4,2,284,-1
11,20,15,20,13,2,2,375,13
11,20,15,20,14,1,2,436,16
11,20,15,20,15,3,2,482,19
11,20,15,20,16,4,3,10,2
11,20,15,20,17,2,3,101,5
11,20,15,20,18,4,3,162,8
11,20,15,20,19,1,3,253,11
11,20,15,20,20,1,3,299,-1
11,20,15,20,21,4,3,345,14
11,20,15,20,22,1,3,436,17
11,20,15,20,23,3,3,482,20
11,20,15,20,24,1,3,558,-1
11,20,15,21,0,2,1,10,0
11,20,15,21,1,2,1,71,3
11,20,15,21,2,4,1,132,6
11,20,15,21,3,2,1,223,9
11,20,15,21,4,4,1,284,12
11,20,15,21,5,1,1,375,13
11,20,15,21,6,3,1,421,16
11,20,15,21,7,2,1,497,19
11,20,15,21,8,3,2,10,1
11,20,15,21,9,4,2,86,4
11,20,15,21,10,4,2,177,7
11,20,15,21,11,1,2,268,10
11,20,15,21,12,1,2,314,-1
11,20,15,21,13,3,2,360,14
11,20,15,21,14,3,2,436,17
11,20,15,21,15,2,2,512,20
11,20,15,21,16,3,3,10,2
11,20,15,21,17,4,3,86,5
11,20,15,21,18,3,3,177,8
11,20,15,21,19,1,3,253,11
11,20,15,21,20,3,3,299,-1
11,20,15,21,21,2,3,375,15
11,20,15,21,22,4,3,436,18
11,20,15,21,23,2,3,527,21
11,20,16,1,0,2,1,10,0
11,20,16,1,1,1,1,73,3
11,20,16,1,2,2,1,120,6
11,20,16,1,3,1,1,183,7
11,20,16,1,4,4,1,230,10
11,20,16,1,5,3,1,325,13
11,20,16,1,6,3,1,404,16
11,20,16,1,7,4,1,483,19
11,20,16,1,8,3,2,10,1
11,20,16,1,9,3,2,89,4
11,20,16,1,10,2,2,168,8
11,20,16,1,11,4,2,231,11
11,20,16,1,12,1,2,326,14
11,20,16,1,13,4,2,373,17
11,20,16,1,14,1,2,468,20
11,20,16,1,15,4,2,515,-1
11,20,16,1,16,1,3,10,2
11,20,16,1,17,4,3,57,5
11,20,16,1,18,4,3,152,9
11,20,16,1,19,2,3,247,12
11,20,16,1,20,1,3,310,15
11,20,16,1,21,2,3,357,18
11,20,16,1,22,2,3,420,-1
11,20,16,1,23,2,3,483,21
11,20,16,2,0,1,1,10,0
11,20,16,2,1,4,1,57,3
11,20,16,2,2,2,1,152,4
11,20,16,2,3,2,1,215,-1
11,20,16,2,4,1,1,278,7
11,20,16,2,5,4,1,325,10
11,20,16,2,6,4,1,420,13
11,20,16,2,7,3,1,515,16
11,20,16,2,8,4,2,10,1
11,20,16,2,9,1,2,105,-1
11,20,16,2,10,3,2,152,5
11,20,16,2,11,1,2,231,-1
11,20,16,2,12,3,2,278,8
11,20,16,2,13,2,2,357,11
11,20,16,2,14,4,2,420,14
11,20,16,2,15,4,2,515,17
11,20,16,2,16,4,3,10,2
11,20,16,2,17,3,3,105,-1
11,20,16,2,18,4,3,184,6
11,20,16,2,19,3,3,279,9
11,20,16,2,20,2,3,358,12
11,20,16,2,21,1,3,421,15
11,20,16,2,22,3,3,468,18
11,20,16,3,0,3,1,10,0
11,20,16,3,1,1,1,89,3
11,20,16,3,2,4,1,136,6
11,20,16,3,3,3,1,231,7
11,20,16,3,4,3,1,310,10
11,20,16,3,5,3,1,389,13
11,20,16,3,6,1,1,468,16
11,20,16,3,7,4,1,515,19
11,20,16,3,8,1,2,10,1
11,20,16,3,9,2,2,57,-1
11,20,16,3,10,1,2,120,4
11,20,16,3,11,3,2,167,-1
11,20,16,3,12,2,2,246,8
11,20,16,3,13,3,2,309,11
11,20,16,3,14,3,2,388,14
11,20,16,3,15,1,2,467,17
11,20,16,3,16,1,2,514,20
11,20,16,3,17,2,3,10,2
11,20,16,3,18,4,3,73,5
11,20,16,3,19,4,3,168,-1
11,20,16,3,20,3,3,263,9
11,20,16,3,21,2,3,342,12
11,20,16,3,22,3,3,405,15
11,20,16,3,23,2,3,484,18
11,20,16,4,0,2,1,10,0
11,20,16,4,1,3,1,73,3
11,20,16,4,2,1,1,152,6
11,20,16,4,3,1,1,199,9
11,20,16,4,4,3,1,246,10
11,20,16,4,5,4,1,325,-1
11,20,16,4,6,1,1,420,13
11,20,16,4,7,3,1,467,16
11,20,16,4,8,3,2,10,1
11,20,16,4,9,3,2,89,4
11,20,16,4,10,3,2,168,7
11,20,16,4,11,1,2,247,11
11,20,16,4,12,4,2,294,-1
11,20,16,4,13,2,2,389,14
11,20,16,4,14,4,2,452,17
11,20,16,4,15,4,3,10,2
11,20,16,4,16,1,3,105,5
11,20,16,4,17,1,3,152,8
11,20,16,4,18,4,3,199,-1
11,20,16,4,19,1,3,294,12
11,20,16,4,20,1,3,341,-1
11,20,16,4,21,4,3,388,15
11,20,16,4,22,2,3,483,18
11,20,16,5,0,4,1,10,0
11,20,16,5,1,4,1,105,3
11,20,16,5,2,4,1,200,6
11,20,16,5,3,4,1,295,9
11,20,16,5,4,2,1,390,-1
11,20,16,5,5,3,1,453,12
11,20,16,5,6,2,1,532,15
11,20,16,5,7,3,2,10,1
11,20,16,5,8,4,2,89,4
11,20,16,5,9,1,2,184,7
11,20,16,5,10,4,2,231,-1
11,20,16,5,11,2,2,326,10
11,20,16,5,12,2,2,389,-1
11,20,16,5,13,3,2,452,13
11,20,16,5,14,2,2,531,16
11,20,16,5,15,3,3,10,2
11,20,16,5,16,1,3,89,5
11,20,16,5,17,2,3,136,-1
11,20,16,5,18,3,3,199,8
11,20,16,5,19,3,3,278,-1
11,20,16,5,20,4,3,357,11
11,20,16,5,21,3,3,452,14
11,20,16,5,22,2,3,531,17
11,20,16,6,0,4,1,10,0
11,20,16,6,1,2,1,105,3
11,20,16,6,2,2,1,168,6
11,20,16,6,3,3,1,231,9
11,20,16,6,4,1,1,310,12
11,20,16,6,5,2,1,357,15
11,20,16,6,6,2,1,420,16
11,20,16,6,7,2,1,483,19
11,20,16,6,8,4,2,10,1
11,20,16,6,9,2,2,105,4
11,20,16,6,10,4,2,168,7
11,20,16,6,11,1,2,263,10
11,20,16,6,12,4,2,310,13
11,20,16,6,13,4,2,405,17
11,20,16,6,14,3,2,500,20
11,20,16,6,15,2,3,10,2
11,20,16,6,16,1,3,73,-1
11,20,16,6,17,1,3,120,5
11,20,16,6,18,4,3,167,8
11,20,16,6,19,2,3,262,11
11,20,16,6,20,4,3,325,14
11,20,16,6,21,1,3,420,18
11,20,16,6,22,1,3,467,-1
11,20,16,6,23,4,3,514,21
11,20,16,7,0,2,1,10,0
11,20,16,7,1,1,1,73,3
11,20,16,7,2,2,1,120,-1
11,20,16,7,3,2,1,183,6
11,20,16,7,4,2,1,246,9
11,20,16,7,5,1,1,309,12
11,20,16,7,6,4,1,356,-1
11,20,16,7,7,4,1,451,15
11,20,16,7,8,3,2,10,1
11,20,16,7,9,3,2,89,4
11,20,16,7,10,3,2,168,7
11,20,16,7,11,3,2,247,10
11,20,16,7,12,1,2,326,13
11,20,16,7,13,1,2,373,-1
11,20,16,7,14,2,2,420,16
11,20,16,7,15,1,2,483,-1
11,20,16,7,16,4,3,10,2
11,20,16,7,17,1,3,105,5
11,20,16,7,18,4,3,152,8
11,20,16,7,19,4,3,247,11
11,20,16,7,20,3,3,342,14
11,20,16,7,21,4,3,421,17
11,20,16,7,22,4,3,516,-1
11,20,16,8,0,3,1,10,0
11,20,16,8,1,2,1,89,3
11,20,16,8,2,2,1,152,6
11,20,16,8,3,1,1,215,9
11,20,16,8,4,3,1,262,12
11,20,16,8,5,4,1,341,13
11,20,16,8,6,1,1,436,16
11,20,16,8,7,1,1,483,19
11,20,16,8,8,3,1,530,22
11,20,16,8,9,2,2,10,1
11,20,16,8,10,4,2,73,4
11,20,16,8,11,3,2,168,7
11,20,16,8,12,3,2,247,10
11,20,16,8,13,1,2,326,14
11,20,16,8,14,2,2,373,-1
11,20,16,8,15,2,2,436,17
11,20,16,8,16,4,2,499,20
11,20,16,8,17,2,3,10,2
11,20,16,8,18,3,3,73,5
11,20,16,8,19,3,3,152,8
11,20,16,8,20,2,3,231,11
11,20,16,8,21,3,3,294,15
11,20,16,8,22,2,3,373,-1
11,20,16,8,23,1,3,436,18
11,20,16,8,24,3,3,483,21
