raceSpace,titleSpace,candidateSpace,iteration,raceIndex,raceLength,column,yPos,votedOn
10,20,16,163,7,2,1,444,19
10,20,16,163,8,4,1,506,22
10,20,16,163,9,4,2,10,1
10,20,16,163,10,4,2,104,5
10,20,16,163,11,4,2,198,8
10,20,16,163,12,1,2,292,11
10,20,16,163,13,2,2,338,14
10,20,16,163,14,2,2,400,17
10,20,16,163,15,4,2,462,20
10,20,16,163,16,3,3,10,2
10,20,16,163,17,1,3,88,6
10,20,16,163,18,4,3,134,-1
10,20,16,163,19,1,3,228,9
10,20,16,163,20,2,3,274,12
10,20,16,163,21,3,3,336,15
10,20,16,163,22,3,3,414,18
10,20,16,163,23,4,3,492,21
10,20,16,164,0,2,1,10,0
10,20,16,164,1,3,1,72,3
10,20,16,164,2,3,1,150,6
10,20,16,164,3,1,1,228,9
10,20,16,164,4,2,1,274,12
10,20,16,164,5,1,1,336,-1
10,20,16,164,6,3,1,382,15
10,20,16,164,7,4,1,460,18
10,20,16,164,8,2,2,10,1
10,20,16,164,9,4,2,72,4
10,20,16,164,10,1,2,166,7
10,20,16,164,11,4,2,212,10
10,20,16,164,12,4,2,306,13
10,20,16,164,13,1,2,400,16
10,20,16,164,14,2,2,446,19
10,20,16,164,15,2,2,508,-1
10,20,16,164,16,1,3,10,2
10,20,16,164,17,3,3,56,5
10,20,16,164,18,3,3,134,8
10,20,16,164,19,1,3,212,11
10,20,16,164,20,4,3,258,-1
10,20,16,164,21,3,3,352,14
10,20,16,164,22,2,3,430,17
10,20,16,164,23,3,3,492,-1
10,20,16,165,0,4,1,10,0
10,20,16,165,1,4,1,104,3
10,20,16,165,2,1,1,198,6
10,20,16,165,3,3,1,244,9
10,20,16,165,4,2,1,322,10
10,20,16,165,5,3,1,384,13
10,20,16,165,6,1,1,462,16
10,20,16,165,7,3,1,508,-1
10,20,16,165,8,1,2,10,1
10,20,16,165,9,3,2,56,-1
10,20,16,165,10,3,2,134,4
10,20,16,165,11,3,2,212,7
10,20,16,165,12,3,2,290,11
10,20,16,165,13,1,2,368,14
10,20,16,165,14,2,2,414,-1
10,20,16,165,15,2,2,476,17
10,20,16,165,16,3,3,10,2
10,20,16,165,17,3,3,88,-1
10,20,16,165,18,1,3,166,5
10,20,16,165,19,1,3,212,8
10,20,16,165,20,4,3,258,12
10,20,16,165,21,2,3,352,15
10,20,16,165,22,4,3,414,-1
10,20,16,165,23,1,3,508,18
10,20,16,166,0,1,1,10,0
10,20,16,166,1,1,1,56,3
10,20,16,166,2,2,1,102,6
10,20,16,166,3,2,1,164,8
10,20,16,166,4,4,1,226,11
10,20,16,166,5,4,1,320,12
10,20,16,166,6,1,1,414,15
10,20,16,166,7,3,1,460,18
10,20,16,166,8,1,1,538,19
10,20,16,166,9,1,2,10,1
10,20,16,166,10,1,2,56,4
10,20,16,166,11,4,2,102,7
10,20,16,166,12,4,2,196,9
10,20,16,166,13,2,2,290,13
10,20,16,166,14,3,2,352,-1
10,20,16,166,15,4,2,430,16
10,20,16,166,16,3,2,524,20
10,20,16,166,17,1,3,10,2
10,20,16,166,18,4,3,56,5
10,20,16,166,19,1,3,150,-1
10,20,16,166,20,1,3,196,10
10,20,16,166,21,3,3,242,-1
10,20,16,166,22,3,3,320,14
10,20,16,166,23,4,3,398,17
10,20,16,166,24,4,3,492,21
10,20,16,167,0,4,1,10,0
10,20,16,167,1,3,1,104,3
10,20,16,167,2,3,1,182,6
10,20,16,167,3,1,1,260,9
10,20,16,167,4,2,1,306,12
10,20,16,167,5,4,1,368,15
10,20,16,167,6,3,1,462,18
10,20,16,167,7,1,1,540,21
10,20,16,167,8,2,2,10,1
10,20,16,167,9,4,2,72,4
10,20,16,167,10,4,2,166,7
10,20,16,167,11,1,2,260,10
10,20,16,167,12,4,2,306,13
10,20,16,167,13,2,2,400,16
10,20,16,167,14,4,2,462,19
10,20,16,167,15,3,3,10,2
10,20,16,167,16,1,3,88,5
10,20,16,167,17,1,3,134,-1
10,20,16,167,18,2,3,180,8
10,20,16,167,19,3,3,242,11
10,20,16,167,20,2,3,320,14
10,20,16,167,21,2,3,382,17
10,20,16,167,22,3,3,444,20
10,20,16,167,23,2,3,522,-1
10,20,16,168,0,2,1,10,0
10,20,16,168,1,1,1,72,3
10,20,16,168,2,2,1,118,6
10,20,16,168,3,2,1,180,7
10,20,16,168,4,1,1,242,10
10,20,16,168,5,4,1,288,13
10,20,16,168,6,4,1,382,14
10,20,16,168,7,4,1,476,17
10,20,16,168,8,3,2,10,1
10,20,16,168,9,3,2,88,4
10,20,16,168,10,1,2,166,8
10,20,16,168,11,1,2,212,-1
10,20,16,168,12,4,2,258,11
10,20,16,168,13,2,2,352,15
10,20,16,168,14,2,2,414,-1
10,20,16,168,15,1,2,476,18
10,20,16,168,16,1,2,522,-1
10,20,16,168,17,4,3,10,2
10,20,16,168,18,4,3,104,5
10,20,16,168,19,3,3,198,9
10,20,16,168,20,1,3,276,12
10,20,16,168,21,3,3,322,16
10,20,16,168,22,3,3,400,-1
10,20,16,168,23,2,3,478,19
10,20,16,168,24,1,3,540,-1
10,20,16,169,0,2,1,10,0
10,20,16,169,1,3,1,72,3
10,20,16,169,2,3,1,150,6
10,20,16,169,3,2,1,228,9
10,20,16,169,4,4,1,290,10
10,20,16,169,5,3,1,384,13
10,20,16,169,6,4,1,462,16
10,20,16,169,7,3,2,10,1
10,20,16,169,8,4,2,88,4
10,20,16,169,9,4,2,182,7
10,20,16,169,10,2,2,276,11
10,20,16,169,11,2,2,338,-1
10,20,16,169,12,4,2,400,14
10,20,16,169,13,2,2,494,17
10,20,16,169,14,3,3,10,2
10,20,16,169,15,2,3,88,5
10,20,16,169,16,2,3,150,-1
10,20,16,169,17,1,3,212,8
10,20,16,169,18,4,3,258,12
10,20,16,169,19,3,3,352,-1
10,20,16,169,20,1,3,430,15
10,20,16,169,21,2,3,476,18
10,20,16,169,22,1,3,538,-1
10,20,16,170,0,1,1,10,0
10,20,16,170,1,2,1,56,3
10,20,16,170,2,1,1,118,6
10,20,16,170,3,4,1,164,9
10,20,16,170,4,2,1,258,10
10,20,16,170,5,3,1,320,13
10,20,16,170,6,2,1,398,16
10,20,16,170,7,2,1,460,19
10,20,16,170,8,1,1,522,22
10,20,16,170,9,1,2,10,1
10,20,16,170,10,4,2,56,4
10,20,16,170,11,3,2,150,7
10,20,16,170,12,2,2,228,11
10,20,16,170,13,4,2,290,14
10,20,16,170,14,1,2,384,17
10,20,16,170,15,3,2,430,20
10,20,16,170,16,4,2,508,23
10,20,16,170,17,3,3,10,2
10,20,16,170,18,2,3,88,5
10,20,16,170,19,1,3,150,8
10,20,16,170,20,3,3,196,12
10,20,16,170,21,4,3,274,15
10,20,16,170,22,3,3,368,18
10,20,16,170,23,2,3,446,21
10,20,16,170,24,4,3,508,24
10,20,16,171,0,1,1,10,0
10,20,16,171,1,2,1,56,3
10,20,16,171,2,2,1,118,6
10,20,16,171,3,3,1,180,7
10,20,16,171,4,2,1,258,10
10,20,16,171,5,2,1,320,13
10,20,16,171,6,3,1,382,16
10,20,16,171,7,1,1,460,19
10,20,16,171,8,1,1,506,22
10,20,16,171,9,3,2,10,1
10,20,16,171,10,4,2,88,4
10,20,16,171,11,2,2,182,8
10,20,16,171,12,3,2,244,11
10,20,16,171,13,3,2,322,14
10,20,16,171,14,1,2,400,17
10,20,16,171,15,1,2,446,20
10,20,16,171,16,3,2,492,23
10,20,16,171,17,4,3,10,2
10,20,16,171,18,3,3,104,5
10,20,16,171,19,3,3,182,9
10,20,16,171,20,4,3,260,12
10,20,16,171,21,1,3,354,15
10,20,16,171,22,2,3,400,18
10,20,16,171,23,2,3,462,21
10,20,16,171,24,2,3,524,-1
10,20,16,172,0,3,1,10,0
10,20,16,172,1,4,1,88,3
10,20,16,172,2,2,1,182,6
10,20,16,172,3,1,1,244,9
10,20,16,172,4,1,1,290,-1
10,20,16,172,5,4,1,336,12
10,20,16,172,6,2,1,430,15
10,20,16,172,7,2,1,492,18
10,20,16,172,8,4,2,10,1
10,20,16,172,9,4,2,104,4
10,20,16,172,10,3,2,198,7
10,20,16,172,11,3,2,276,10
10,20,16,172,12,2,2,354,13
10,20,16,172,13,3,2,416,16
10,20,16,172,14,1,2,494,19
10,20,16,172,15,3,3,10,2
10,20,16,172,16,2,3,88,5
10,20,16,172,17,2,3,150,-1
10,20,16,172,18,4,3,212,8
10,20,16,172,19,2,3,306,11
10,20,16,172,20,3,3,368,14
10,20,16,172,21,1,3,446,17
10,20,16,172,22,3,3,492,20
10,20,16,173,0,3,1,10,0
10,20,16,173,1,3,1,88,3
10,20,16,173,2,2,1,166,6
10,20,16,173,3,3,1,228,9
10,20,16,173,4,2,1,306,10
10,20,16,173,5,4,1,368,13
10,20,16,173,6,4,1,462,16
10,20,16,173,7,3,2,10,1
10,20,16,173,8,4,2,88,4
10,20,16,173,9,4,2,182,7
10,20,16,173,10,1,2,276,-1
10,20,16,173,11,2,2,322,11
10,20,16,173,12,4,2,384,14
10,20,16,173,13,1,2,478,17
10,20,16,173,14,2,2,524,-1
10,20,16,173,15,1,3,10,2
10,20,16,173,16,1,3,56,-1
10,20,16,173,17,1,3,102,5
10,20,16,173,18,2,3,148,-1
10,20,16,173,19,3,3,210,8
10,20,16,173,20,4,3,288,12
10,20,16,173,21,2,3,382,15
10,20,16,173,22,3,3,444,18
10,20,16,173,23,2,3,522,-1
10,20,16,174,0,1,1,10,0
10,20,16,174,1,2,1,56,3
10,20,16,174,2,3,1,118,5
10,20,16,174,3,4,1,196,8
10,20,16,174,4,1,1,290,11
10,20,16,174,5,4,1,336,14
10,20,16,174,6,4,1,430,15
10,20,16,174,7,2,1,524,18
10,20,16,174,8,1,2,10,1
10,20,16,174,9,2,2,56,4
10,20,16,174,10,3,2,118,6
10,20,16,174,11,4,2,196,9
10,20,16,174,12,4,2,290,12
10,20,16,174,13,3,2,384,-1
10,20,16,174,14,3,2,462,16
10,20,16,174,15,4,3,10,2
10,20,16,174,16,2,3,104,7
10,20,16,174,17,3,3,166,10
10,20,16,174,18,1,3,244,-1
10,20,16,174,19,4,3,290,13
10,20,16,174,20,4,3,384,-1
10,20,16,174,21,1,3,478,17
10,20,16,174,22,1,3,524,-1
10,20,16,175,0,3,1,10,0
10,20,16,175,1,2,1,88,3
10,20,16,175,2,3,1,150,6
10,20,16,175,3,4,1,228,9
10,20,16,175,4,2,1,322,10
10,20,16,175,5,2,1,384,13
10,20,16,175,6,4,1,446,16
10,20,16,175,7,4,2,10,1
10,20,16,175,8,3,2,104,4
10,20,16,175,9,4,2,182,7
10,20,16,175,10,4,2,276,11
10,20,16,175,11,2,2,370,14
10,20,16,175,12,3,2,432,17
10,20,16,175,13,3,2,510,-1
10,20,16,175,14,4,3,10,2
10,20,16,175,15,4,3,104,5
10,20,16,175,16,1,3,198,8
10,20,16,175,17,1,3,244,-1
10,20,16,175,18,1,3,290,12
10,20,16,175,19,1,3,336,-1
10,20,16,175,20,1,3,382,15
10,20,16,175,21,4,3,428,18
10,20,16,175,22,3,3,522,-1
10,20,16,176,0,2,1,10,0
10,20,16,176,1,2,1,72,3
10,20,16,176,2,4,1,134,5
10,20,16,176,3,4,1,228,8
10,20,16,176,4,3,1,322,11
10,20,16,176,5,1,1,400,13
10,20,16,176,6,2,1,446,16
10,20,16,176,7,4,1,508,19
10,20,16,176,8,1,2,10,1
10,20,16,176,9,1,2,56,4
10,20,16,176,10,2,2,102,-1
10,20,16,176,11,3,2,164,6
10,20,16,176,12,1,2,242,9
10,20,16,176,13,3,2,288,12
10,20,16,176,14,4,2,366,14
10,20,16,176,15,2,2,460,17
10,20,16,176,16,1,2,522,20
10,20,16,176,17,4,3,10,2
10,20,16,176,18,4,3,104,-1
10,20,16,176,19,2,3,198,7
10,20,16,176,20,2,3,260,10
10,20,16,176,21,4,3,322,15
10,20,16,176,22,3,3,416,-1
10,20,16,176,23,3,3,494,18
10,20,16,177,0,1,1,10,0
10,20,16,177,1,4,1,56,3
10,20,16,177,2,3,1,150,6
10,20,16,177,3,1,1,228,9
10,20,16,177,4,1,1,274,12
10,20,16,177,5,4,1,320,15
10,20,16,177,6,2,1,414,18
10,20,16,177,7,2,1,476,21
10,20,16,177,8,1,1,538,24
10,20,16,177,9,2,2,10,1
10,20,16,177,10,3,2,72,4
10,20,16,177,11,3,2,150,7
10,20,16,177,12,1,2,228,10
10,20,16,177,13,3,2,274,13
10,20,16,177,14,3,2,352,16
10,20,16,177,15,3,2,430,19
10,20,16,177,16,2,2,508,22
10,20,16,177,17,2,3,10,2
10,20,16,177,18,3,3,72,5
10,20,16,177,19,1,3,150,8
10,20,16,177,20,1,3,196,-1
10,20,16,177,21,2,3,242,11
10,20,16,177,22,1,3,304,14
10,20,16,177,23,3,3,350,17
10,20,16,177,24,1,3,428,20
10,20,16,177,25,2,3,474,23
10,20,16,178,0,1,1,10,0
10,20,16,178,1,1,1,56,3
10,20,16,178,2,4,1,102,6
10,20,16,178,3,2,1,196,7
10,20,16,178,4,4,1,258,10
10,20,16,178,5,2,1,352,13
10,20,16,178,6,2,1,414,16
10,20,16,178,7,4,1,476,17
10,20,16,178,8,3,2,10,1
10,20,16,178,9,2,2,88,4
10,20,16,178,10,1,2,150,-1
10,20,16,178,11,3,2,196,8
10,20,16,178,12,1,2,274,11
10,20,16,178,13,2,2,320,-1
10,20,16,178,14,3,2,382,14
10,20,16,178,15,4,2,460,18
10,20,16,178,16,2,3,10,2
10,20,16,178,17,1,3,72,5
10,20,16,178,18,4,3,118,-1
10,20,16,178,19,1,3,212,9
10,20,16,178,20,3,3,258,12
10,20,16,178,21,2,3,336,-1
10,20,16,178,22,2,3,398,15
10,20,16,178,23,1,3,460,19
10,20,16,178,24,2,3,506,-1
10,20,16,179,0,4,1,10,0
10,20,16,179,1,1,1,104,3
10,20,16,179,2,3,1,150,6
10,20,16,179,3,1,1,228,-1
10,20,16,179,4,4,1,274,9
10,20,16,179,5,2,1,368,11
10,20,16,179,6,1,1,430,14
10,20,16,179,7,1,1,476,17
10,20,16,179,8,4,2,10,1
10,20,16,179,9,3,2,104,4
10,20,16,179,10,3,2,182,7
10,20,16,179,11,2,2,260,10
10,20,16,179,12,4,2,322,12
10,20,16,179,13,1,2,416,15
10,20,16,179,14,2,2,462,18
10,20,16,179,15,2,2,524,-1
10,20,16,179,16,1,3,10,2
10,20,16,179,17,3,3,56,-1
10,20,16,179,18,4,3,134,5
10,20,16,179,19,4,3,228,8
10,20,16,179,20,4,3,322,13
10,20,16,179,21,2,3,416,16
10,20,16,179,22,2,3,478,19
10,20,16,179,23,2,3,540,-1
10,20,16,180,0,3,1,10,0
10,20,16,180,1,1,1,88,3
10,20,16,180,2,2,1,134,6
10,20,16,180,3,2,1,196,9
10,20,16,180,4,4,1,258,12
10,20,16,180,5,2,1,352,13
10,20,16,180,6,4,1,414,16
10,20,16,180,7,1,1,508,17
10,20,16,180,8,2,2,10,1
10,20,16,180,9,2,2,72,4
10,20,16,180,10,4,2,134,7
10,20,16,180,11,2,2,228,10
10,20,16,180,12,4,2,290,-1
10,20,16,180,13,3,2,384,14
10,20,16,180,14,4,2,462,18
10,20,16,180,15,3,3,10,2
10,20,16,180,16,1,3,88,5
10,20,16,180,17,2,3,134,8
10,20,16,180,18,4,3,196,11
10,20,16,180,19,4,3,290,-1
10,20,16,180,20,4,3,384,15
10,20,16,180,21,1,3,478,19
10,20,16,181,0,4,1,10,0
10,20,16,181,1,2,1,104,3
10,20,16,181,2,2,1,166,6
10,20,16,181,3,2,1,228,9
10,20,16,181,4,3,1,290,12
10,20,16,181,5,2,1,368,15
10,20,16,181,6,3,1,430,18
10,20,16,181,7,3,1,508,21
10,20,16,181,8,1,2,10,1
10,20,16,181,9,1,2,56,-1
10,20,16,181,10,1,2,102,4
10,20,16,181,11,2,2,148,7
10,20,16,181,12,4,2,210,10
10,20,16,181,13,2,2,304,13
10,20,16,181,14,3,2,366,16
10,20,16,181,15,2,2,444,19
10,20,16,181,16,3,2,506,22
10,20,16,181,17,4,3,10,2
10,20,16,181,18,3,3,104,5
10,20,16,181,19,1,3,182,8
10,20,16,181,20,2,3,228,11
10,20,16,181,21,2,3,290,14
10,20,16,181,22,3,3,352,17
10,20,16,181,23,3,3,430,20
10,20,16,181,24,1,3,508,23
10,20,16,182,0,4,1,10,0
10,20,16,182,1,1,1,104,3
10,20,16,182,2,4,1,150,6
10,20,16,182,3,2,1,244,9
10,20,16,182,4,3,1,306,11
10,20,16,182,5,2,1,384,14
10,20,16,182,6,1,1,446,17
10,20,16,182,7,4,1,492,20
10,20,16,182,8,1,2,10,1
10,20,16,182,9,1,2,56,-1
10,20,16,182,10,3,2,102,4
10,20,16,182,11,1,2,180,7
10,20,16,182,12,2,2,226,10
10,20,16,182,13,1,2,288,12
10,20,16,182,14,2,2,334,-1
10,20,16,182,15,3,2,396,15
10,20,16,182,16,2,2,474,18
10,20,16,182,17,4,3,10,2
10,20,16,182,18,3,3,104,5
10,20,16,182,19,4,3,182,8
10,20,16,182,20,2,3,276,13
10,20,16,182,21,3,3,338,-1
10,20,16,182,22,1,3,416,16
10,20,16,182,23,2,3,462,19
10,20,16,183,0,1,1,10,0
10,20,16,183,1,3,1,56,3
10,20,16,183,2,2,1,134,4
10,20,16,183,3,1,1,196,7
10,20,16,183,4,4,1,242,10
10,20,16,183,5,2,1,336,13
10,20,16,183,6,1,1,398,16
10,20,16,183,7,4,1,444,17
10,20,16,183,8,4,2,10,1
10,20,16,183,9,4,2,104,5
10,20,16,183,10,3,2,198,8
10,20,16,183,11,3,2,276,11
10,20,16,183,12,4,2,354,14
10,20,16,183,13,3,2,448,18
10,20,16,183,14,3,2,526,-1
10,20,16,183,15,3,3,10,2
10,20,16,183,16,3,3,88,6
10,20,16,183,17,2,3,166,-1
10,20,16,183,18,1,3,228,9
10,20,16,183,19,3,3,274,12
10,20,16,183,20,1,3,352,15
10,20,16,183,21,1,3,398,-1
10,20,16,183,22,4,3,444,19
10,20,16,184,0,4,1,10,0
10,20,16,184,1,4,1,104,3
10,20,16,184,2,2,1,198,6
10,20,16,184,3,4,1,260,9
10,20,16,184,4,4,1,354,12
10,20,16,184,5,4,1,448,15
10,20,16,184,6,2,1,542,18
10,20,16,184,7,4,2,10,1
10,20,16,184,8,1,2,104,4
10,20,16,184,9,1,2,150,-1
10,20,16,184,10,2,2,196,7
10,20,16,184,11,2,2,258,10
10,20,16,184,12,3,2,320,13
10,20,16,184,13,3,2,398,-1
10,20,16,184,14,2,2,476,16
10,20,16,184,15,2,2,538,19
10,20,16,184,16,2,3,10,2
10,20,16,184,17,2,3,72,-1
10,20,16,184,18,1,3,134,5
10,20,16,184,19,2,3,180,8
10,20,16,184,20,4,3,242,11
10,20,16,184,21,3,3,336,14
10,20,16,184,22,1,3,414,-1
10,20,16,184,23,4,3,460,17
10,20,16,184,24,1,3,554,20
10,20,16,185,0,2,1,10,0
10,20,16,185,1,3,1,72,3
10,20,16,185,2,2,1,150,5
10,20,16,185,3,4,1,212,8
10,20,16,185,4,2,1,306,9
10,20,16,185,5,2,1,368,12
10,20,16,185,6,4,1,430,15
10,20,16,185,7,1,1,524,18
10,20,16,185,8,1,2,10,1
10,20,16,185,9,2,2,56,4
10,20,16,185,10,2,2,118,-1
10,20,16,185,11,4,2,180,6
10,20,16,185,12,2,2,274,-1
10,20,16,185,13,2,2,336,10
10,20,16,185,14,1,2,398,13
10,20,16,185,15,2,2,444,16
10,20,16,185,16,1,2,506,19
10,20,16,185,17,4,3,10,2
10,20,16,185,18,1,3,104,-1
10,20,16,185,19,1,3,150,-1
10,20,16,185,20,2,3,196,7
10,20,16,185,21,2,3,258,-1
10,20,16,185,22,1,3,320,11
10,20,16,185,23,3,3,366,14
10,20,16,185,24,3,3,444,17
10,20,16,185,25,2,3,522,20
10,20,16,186,0,2,1,10,0
10,20,16,186,1,3,1,72,3
10,20,16,186,2,4,1,150,6
10,20,16,186,3,2,1,244,9
10,20,16,186,4,3,1,306,12
10,20,16,186,5,4,1,384,15
10,20,16,186,6,1,1,478,17
10,20,16,186,7,2,1,524,20
10,20,16,186,8,1,2,10,1
10,20,16,186,9,3,2,56,4
10,20,16,186,10,4,2,134,7
10,20,16,186,11,3,2,228,10
10,20,16,186,12,2,2,306,13
10,20,16,186,13,2,2,368,16
10,20,16,186,14,2,2,430,-1
10,20,16,186,15,3,2,492,18
10,20,16,186,16,2,3,10,2
10,20,16,186,17,2,3,72,5
10,20,16,186,18,2,3,134,8
10,20,16,186,19,3,3,196,11
10,20,16,186,20,2,3,274,-1
10,20,16,186,21,4,3,336,14
10,20,16,186,22,1,3,430,-1
10,20,16,186,23,2,3,476,19
10,20,16,186,24,2,3,538,-1
10,20,16,187,0,2,1,10,0
10,20,16,187,1,4,1,72,3
10,20,16,187,2,3,1,166,6
10,20,16,187,3,4,1,244,9
10,20,16,187,4,4,1,338,12
10,20,16,187,5,3,1,432,15
10,20,16,187,6,1,1,510,18
10,20,16,187,7,3,2,10,1
10,20,16,187,8,1,2,88,4
10,20,16,187,9,4,2,134,7
10,20,16,187,10,2,2,228,10
10,20,16,187,11,2,2,290,-1
10,20,16,187,12,2,2,352,13
10,20,16,187,13,1,2,414,16
10,20,16,187,14,2,2,460,-1
10,20,16,187,15,3,2,522,19
10,20,16,187,16,1,3,10,2
10,20,16,187,17,4,3,56,5
10,20,16,187,18,3,3,150,8
10,20,16,187,19,4,3,228,11
10,20,16,187,20,3,3,322,14
10,20,16,187,21,3,3,400,17
10,20,16,187,22,4,3,478,20
10,20,16,188,0,1,1,10,0
10,20,16,188,1,1,1,56,3
10,20,16,188,2,1,1,102,4
10,20,16,188,3,1,1,148,7
10,20,16,188,4,3,1,194,-1
10,20,16,188,5,1,1,272,10
10,20,16,188,6,2,1,318,13
10,20,16,188,7,4,1,380,16
10,20,16,188,8,3,1,474,18
10,20,16,188,9,4,2,10,1
10,20,16,188,10,1,2,104,5
10,20,16,188,11,1,2,150,8
10,20,16,188,12,2,2,196,-1
10,20,16,188,13,3,2,258,11
10,20,16,188,14,1,2,336,14
10,20,16,188,15,1,2,382,17
10,20,16,188,16,4,2,428,19
10,20,16,188,17,2,2,522,-1
10,20,16,188,18,1,3,10,2
10,20,16,188,19,1,3,56,-1
10,20,16,188,20,4,3,102,6
10,20,16,188,21,1,3,196,9
10,20,16,188,22,1,3,242,12
10,20,16,188,23,2,3,288,-1
10,20,16,188,24,3,3,350,15
10,20,16,188,25,1,3,428,20
10,20,16,188,26,2,3,474,-1
10,20,16,188,27,2,3,536,-1
10,20,16,189,0,4,1,10,0
10,20,16,189,1,3,1,104,3
10,20,16,189,2,1,1,182,6
10,20,16,189,3,3,1,228,9
10,20,16,189,4,1,1,306,10
10,20,16,189,5,3,1,352,13
10,20,16,189,6,1,1,430,16
10,20,16,189,7,3,1,476,19
10,20,16,189,8,2,2,10,1
10,20,16,189,9,2,2,72,-1
10,20,16,189,10,3,2,134,4
10,20,16,189,11,2,2,212,7
10,20,16,189,12,3,2,274,11
10,20,16,189,13,3,2,352,14
10,20,16,189,14,1,2,430,17
10,20,16,189,15,4,2,476,20
10,20,16,189,16,4,3,10,2
10,20,16,189,17,2,3,104,5
10,20,16,189,18,1,3,166,-1
10,20,16,189,19,4,3,212,8
10,20,16,189,20,1,3,306,12
10,20,16,189,21,4,3,352,15
10,20,16,189,22,4,3,446,18
10,20,16,190,0,1,1,10,0
10,20,16,190,1,1,1,56,3
10,20,16,190,2,1,1,102,6
10,20,16,190,3,3,1,148,7
10,20,16,190,4,1,1,226,10
10,20,16,190,5,2,1,272,13
10,20,16,190,6,2,1,334,16
10,20,16,190,7,4,1,396,18
10,20,16,190,8,3,1,490,21
10,20,16,190,9,1,2,10,1
10,20,16,190,10,4,2,56,4
10,20,16,190,11,1,2,150,8
10,20,16,190,12,3,2,196,11
10,20,16,190,13,2,2,274,14
10,20,16,190,14,4,2,336,17
10,20,16,190,15,1,2,430,19
10,20,16,190,16,4,2,476,22
10,20,16,190,17,3,3,10,2
10,20,16,190,18,2,3,88,5
10,20,16,190,19,3,3,150,9
10,20,16,190,20,2,3,228,12
10,20,16,190,21,4,3,290,15
10,20,16,190,22,4,3,384,20
10,20,16,190,23,3,3,478,23
10,20,16,191,0,3,1,10,0
10,20,16,191,1,3,1,88,3
10,20,16,191,2,3,1,166,6
10,20,16,191,3,1,1,244,9
10,20,16,191,4,2,1,290,11
10,20,16,191,5,3,1,352,14
10,20,16,191,6,2,1,430,17
10,20,16,191,7,2,1,492,19
10,20,16,191,8,1,1,554,22
10,20,16,191,9,4,2,10,1
10,20,16,191,10,2,2,104,4
10,20,16,191,11,1,2,166,7
10,20,16,191,12,3,2,212,10
10,20,16,191,13,4,2,290,12
10,20,16,191,14,1,2,384,15
10,20,16,191,15,4,2,430,18
10,20,16,191,16,2,2,524,20
10,20,16,191,17,3,3,10,2
10,20,16,191,18,3,3,88,5
10,20,16,191,19,4,3,166,8
10,20,16,191,20,2,3,260,13
10,20,16,191,21,3,3,322,-1
10,20,16,191,22,2,3,400,16
10,20,16,191,23,3,3,462,21
10,20,16,192,0,3,1,10,0
10,20,16,192,1,4,1,88,3
10,20,16,192,2,4,1,182,6
10,20,16,192,3,2,1,276,9
10,20,16,192,4,2,1,338,12
10,20,16,192,5,2,1,400,15
10,20,16,192,6,4,1,462,18
10,20,16,192,7,2,2,10,1
10,20,16,192,8,1,2,72,4
10,20,16,192,9,1,2,118,-1
10,20,16,192,10,4,2,164,7
10,20,16,192,11,3,2,258,10
10,20,16,192,12,3,2,336,13
10,20,16,192,13,1,2,414,16
10,20,16,192,14,3,2,460,19
10,20,16,192,15,2,2,538,-1
10,20,16,192,16,3,3,10,2
10,20,16,192,17,2,3,88,5
10,20,16,192,18,3,3,150,8
10,20,16,192,19,3,3,228,11
10,20,16,192,20,1,3,306,-1
10,20,16,192,21,1,3,352,14
10,20,16,192,22,3,3,398,17
10,20,16,192,23,1,3,476,20
10,20,16,192,24,1,3,522,-1
10,20,16,193,0,2,1,10,0
10,20,16,193,1,3,1,72,3
10,20,16,193,2,2,1,150,6
10,20,16,193,3,4,1,212,9
10,20,16,193,4,2,1,306,12
10,20,16,193,5,4,1,368,14
10,20,16,193,6,1,1,462,17
10,20,16,193,7,1,1,508,20
10,20,16,193,8,3,2,10,1
10,20,16,193,9,2,2,88,4
10,20,16,193,10,4,2,150,7
10,20,16,193,11,1,2,244,10
10,20,16,193,12,4,2,290,13
10,20,16,193,13,4,2,384,15
10,20,16,193,14,2,2,478,18
10,20,16,193,15,2,2,540,-1
10,20,16,193,16,3,3,10,2
10,20,16,193,17,1,3,88,5
10,20,16,193,18,3,3,134,8
10,20,16,193,19,2,3,212,-1
10,20,16,193,20,3,3,274,11
10,20,16,193,21,4,3,352,16
10,20,16,193,22,4,3,446,19
10,20,16,193,23,2,3,540,-1
10,20,16,194,0,3,1,10,0
10,20,16,194,1,2,1,88,3
10,20,16,194,2,4,1,150,6
10,20,16,194,3,1,1,244,8
10,20,16,194,4,1,1,290,11
10,20,16,194,5,2,1,336,-1
10,20,16,194,6,4,1,398,14
10,20,16,194,7,3,1,492,16
10,20,16,194,8,2,2,10,1
10,20,16,194,9,2,2,72,4
10,20,16,194,10,2,2,134,7
10,20,16,194,11,1,2,196,-1
10,20,16,194,12,4,2,242,9
10,20,16,194,13,2,2,336,12
10,20,16,194,14,2,2,398,15
10,20,16,194,15,2,2,460,17
10,20,16,194,16,4,3,10,2
10,20,16,194,17,4,3,104,5
10,20,16,194,18,2,3,198,-1
10,20,16,194,19,4,3,260,10
10,20,16,194,20,4,3,354,13
10,20,16,194,21,3,3,448,18
10,20,16,194,22,3,3,526,-1
10,20,16,195,0,3,1,10,0
